bill_code,program,service_category,service_description,bill_description,is_cds,is_facility_based,funding_authority,unit_measure,units,payment,current_rate,attendant_cost,attendant_cost_pct,attendant_hours_per_unit,wage_required,rate_after_increase,rate_effective_date,sfy26_est_hours,sfy27_est_hours
T1005MPU3UD,STAR+PLUS HCBS,In Home Respite,In Home Respite,Respite Care (SRO) (HCBS) ,False,False,1115 Waiver,15 minutes,4327.0,5719.83,3.56,2.94,0.8258426966292135,0.25,2.6599999999999997,3.56,2023-09-03 00:00:00,1454.2,1562.26
T1005SPU3,STAR+PLUS HCBS,In Home Respite,In Home Respite,Respite Care (AO) (HCBS) ,False,False,1115 Waiver,15 minutes,33240428.8,84658930.13999999,3.56,2.9351041666666666,0.8244674625468165,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,11171277.11,12001456.82
T1005SPU3UC,STAR+PLUS HCBS,In Home Respite,CDS In Home Respite,Respite Care (CDS) (HCBS) ,True,False,1115 Waiver,15 minutes,3695491.7,8876055.21,3.31,2.9351041666666666,0.8867384189325277,0.25,2.6599999999999997,3.31,2023-09-01 00:00:00,1241962.37,1334257.28
T1005SPU3UD,STAR+PLUS HCBS,In Home Respite,In Home Respite,Respite Care (SRO) (HCBS) ,False,False,1115 Waiver,15 minutes,31223.0,78877.51,3.56,2.9351041666666666,0.8244674625468165,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,10493.27,11273.06
T2017MPU3U7,STAR+PLUS HCBS,PAS/HAB,Habilitation (CFC),Habilitation (AO) (HCBS) (CFC) ,False,False,State Plan (Title XIX),1 hour,169149.0,603618.0399999999,12.8,11.759999999999998,0.9187499999999998,1.0,10.629999999999999,12.8,2019-09-01 00:00:00,227387.0,244284.99
T2017MPU3U7UC,STAR+PLUS HCBS,PAS/HAB,CDS Habilitation (CFC),Habilitation (CDS) (CFC) ,True,False,State Plan (Title XIX),1 hour,52698.0,166988.67,12.0,11.77,0.9808333333333333,1.0,10.64,12.0,2019-09-01 00:00:00,70841.92,76106.45
T2017MPU3U7UD,STAR+PLUS HCBS,PAS/HAB,Habilitation (CFC),Habilitation (SRO) (CFC) ,False,False,State Plan (Title XIX),1 hour,769.0,2460.8,12.8,11.759999999999998,0.9187499999999998,1.0,10.629999999999999,12.8,2019-09-01 00:00:00,1033.77,1110.59
T2017SPU3U7,STAR+PLUS HCBS,PAS/HAB,Habilitation (CFC),Habilitation (AO) (HCBS) (CFC) ,False,False,State Plan (Title XIX),15 minutes,4301206.0,15215404.249999998,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,1445527.81,1552950.43
T2017SPU3U7UC,STAR+PLUS HCBS,PAS/HAB,CDS Habilitation (CFC),Habilitation (CDS) (CFC) ,True,False,State Plan (Title XIX),15 minutes,2528802.3,7898241.71,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,849867.23,913024.07
T2017SPU3U7UD,STAR+PLUS HCBS,PAS/HAB,Habilitation (CFC),Habilitation (SRO) (CFC) ,False,False,State Plan (Title XIX),15 minutes,29433.0,106663.19999999998,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,9891.7,10626.78
T2031MPU1,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 1,False,True,1115 Waiver,1 day,92.0,5916.5199999999995,63.71,32.59,0.5115366504473395,2.51,29.44,63.71,2020-02-01 00:00:00,310.43,333.49
T2031MPU2,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 2,False,True,1115 Waiver,1 day,4421.0,244321.30000000005,58.75,27.75,0.4723404255319149,2.51,25.07,58.75,2020-02-01 00:00:00,14917.31,16025.87
T2031MPU3,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 3,False,True,1115 Waiver,1 day,5578.0,263871.66000000003,51.99,21.159999999999993,0.4070013464127715,2.51,19.12,51.99,2020-02-01 00:00:00,18821.25,20219.93
T2031MPU4,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 4,False,True,1115 Waiver,1 day,1839.0,88935.57,54.58,27.92,0.5115366504473395,2.51,25.220000000000002,54.58,2020-02-01 00:00:00,6205.14,6666.27
T2031MPU5,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 5,False,True,1115 Waiver,1 day,6559.0,268780.23999999993,48.35,22.84,0.4723404255319149,2.51,20.630000000000003,48.35,2020-02-01 00:00:00,22131.33,23775.99
T2031MPU6,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 6,False,True,1115 Waiver,1 day,22305.0,974868.4400000002,46.63,18.98,0.4070013464127715,2.51,17.150000000000002,46.63,2020-02-01 00:00:00,75261.37,80854.33
T2031MPUAU1,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 1,False,True,1115 Waiver,1 day,31.0,1201.56,38.16,16.5,0.43239281788200806,2.51,14.91,38.16,2020-02-01 00:00:00,104.6,112.37
T2031MPUAU3,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 3,False,True,1115 Waiver,1 day,1596.0,47550.649999999994,26.45,9.63,0.3642192347466389,2.51,8.709999999999999,26.45,2020-02-01 00:00:00,5385.21,5785.41
T2031MPUAU4,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 4,False,True,1115 Waiver,1 day,92.0,3043.36,29.03,9.91,0.3414111087282864,2.51,8.959999999999999,29.03,2020-02-01 00:00:00,310.43,333.49
T2031MPUAU5,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 5,False,True,1115 Waiver,1 day,564.0,13093.64,22.81,19.47,0.8537735849056604,2.51,17.59,22.81,2020-02-01 00:00:00,1903.04,2044.47
T2031MPUAU6,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 6,False,True,1115 Waiver,1 day,6260.0,138204.92,21.08,16.88,0.8007561436672967,2.51,15.25,21.08,2020-02-01 00:00:00,21122.45,22692.14
T2031MPUBU2,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 2,False,True,1115 Waiver,1 day,988.0,49667.060000000005,51.76,42.06,0.8126076472614536,2.51,37.989999999999995,51.76,2020-02-01 00:00:00,3333.7,3581.44
T2031MPUBU3,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 3,False,True,1115 Waiver,1 day,3918.0,176357.12000000002,45.0,34.78,0.7729066199035513,2.51,31.41,45.0,2020-02-01 00:00:00,13220.09,14202.52
T2031MPUBU4,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 4,False,True,1115 Waiver,1 day,11119.0,53677.659999999996,47.59,35.92,0.754743833017078,2.51,32.44,47.59,2020-02-01 00:00:00,37517.65,40305.73
T2031MPUBU5,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 5,False,True,1115 Waiver,1 day,7970.0,336456.11999999994,41.37,22.17,0.535935085007728,2.51,20.03,41.37,2020-02-01 00:00:00,26892.32,28890.79
T2031MPUBU6,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 6,False,True,1115 Waiver,1 day,11364.0,439410.5000000001,39.64,18.63,0.47000000000000003,2.51,16.830000000000002,39.64,2020-02-01 00:00:00,38344.33,41193.84
T2031SPU1,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 1,False,True,1115 Waiver,1 day,9887.0,605828.65,67.56,33.49,0.49569237234713154,2.51,30.25,67.56,2023-09-01 00:00:00,33360.65,35839.8
T2031SPU2,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 2,False,True,1115 Waiver,1 day,61918.0,3363472.9799999995,62.6,26.68,0.42615421803239073,2.51,24.1,62.6,2023-09-01 00:00:00,208923.28,224449.16
T2031SPU3,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 3,False,True,1115 Waiver,1 day,77670.0,3711098.1999999997,55.84,22.41,0.4013622603430877,2.51,20.240000000000002,55.84,2023-09-01 00:00:00,262073.57,281549.25
T2031SPU4,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 4,False,True,1115 Waiver,1 day,29637.0,1421451.7000000002,58.44,28.19,0.48238602723505036,2.51,25.46,58.44,2023-09-01 00:00:00,100000.96,107432.41
T2031SPU5,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 5,False,True,1115 Waiver,1 day,97092.0,4372915.74,52.2,23.14,0.44329073482428116,2.51,20.900000000000002,52.2,2023-09-01 00:00:00,327607.15,351952.87
T2031SPU6,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Single Level 6,False,True,1115 Waiver,1 day,324165.0,14268143.87,50.48,19.13,0.3789398280802291,2.51,17.28,50.48,2023-09-01 00:00:00,1093795.27,1175079.32
T2031SPUAU1,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 1,False,True,1115 Waiver,1 day,469.0,18121.26,42.0,16.96,0.4038329911019849,2.51,15.32,42.0,2023-09-01 00:00:00,1582.5,1700.1
T2031SPUAU2,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 2,False,True,1115 Waiver,1 day,1927.0,73024.67,37.04,12.5,0.3373563218390803,2.51,11.299999999999999,37.04,2023-09-01 00:00:00,6502.07,6985.26
T2031SPUAU3,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 3,False,True,1115 Waiver,1 day,17239.0,458270.05999999994,30.32,9.56,0.31537242472266236,2.51,8.64,30.32,2023-09-01 00:00:00,58167.71,62490.38
T2031SPUAU4,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 4,False,True,1115 Waiver,1 day,2810.0,78449.04999999999,32.88,25.51,0.7757142857142857,2.51,23.040000000000003,32.88,2023-09-01 00:00:00,9481.48,10186.09
T2031SPUAU5,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 5,False,True,1115 Waiver,1 day,5005.0,114567.13,26.68,19.98,0.7489200863930884,2.51,18.05,26.68,2023-09-01 00:00:00,16887.84,18142.83
T2031SPUAU6,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Non-Apartment Level 6,False,True,1115 Waiver,1 day,54778.0,1161094.8400000003,24.92,17.41,0.6985488126649076,2.51,15.73,24.92,2023-09-01 00:00:00,184831.54,198567.07
T2031SPUBU1,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 1,False,True,1115 Waiver,1 day,1197.0,67148.06999999999,60.56,43.45,0.7174574209245741,2.51,39.239999999999995,60.56,2023-09-01 00:00:00,4038.91,4339.06
T2031SPUBU2,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 2,False,True,1115 Waiver,1 day,11416.0,567362.46,55.6,36.74,0.6607946026986508,2.51,33.18,55.6,2023-09-01 00:00:00,38519.79,41382.34
T2031SPUBU3,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 3,False,True,1115 Waiver,1 day,30675.0,1398434.62,48.84,31.18,0.6384430176565009,2.51,28.16,48.84,2023-09-01 00:00:00,103503.37,111195.1
T2031SPUBU4,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 4,False,True,1115 Waiver,1 day,9342.0,432784.44,51.44,27.68,0.5381439894319683,2.51,25.0,51.44,2023-09-01 00:00:00,31521.71,33864.21
T2031SPUBU5,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 5,False,True,1115 Waiver,1 day,19361.0,805707.7800000001,45.24,22.57,0.49892086330935254,2.51,20.39,45.24,2023-09-01 00:00:00,65327.75,70182.5
T2031SPUBU6,STAR+PLUS HCBS,Assisted Living,Assisted Living Services,AL Double Level 6,False,True,1115 Waiver,1 day,114176.0,4500862.829999999,43.48,18.83,0.43304668304668303,2.51,17.01,43.48,2023-09-01 00:00:00,385251.86,413881.38
2210CFCM0360,TxHmL,PAS/HAB,PAS/HAB (CFC) and Transportation,CFC PAS/HAB,False,False,State Plan (Title XIX),1 hour,1303526.84,23638565.15,17.88,14.67,0.8204697986577182,1.0,13.26,17.88,2023-09-01 00:00:00,1401943.12,1401943.12
2210CFVM0361,TxHmL,PAS/HAB,CDS PAS/HAB (CFC) and Transportation,CFC PAS/HAB (CDS) ,True,False,State Plan (Title XIX),1 hour,21436040.3,21436040.3,22.16,18.18,0.8203971119133574,1.0,16.430000000000003,22.16,2023-09-01 00:00:00,1040363.78,1040363.78
2211XM0240,TxHmL,In Home Respite,In Home Respite,HOURLY RESPITE LOC 1 IN-HOME,False,False,1915(c) waiver,1 hour,426886.62,8276678.13,20.0,11.77,0.5885,1.0,10.64,20.0,2023-09-01 00:00:00,459116.56,459116.56
2211XM0903,TxHmL,Out of Home Respite,Out-of-Home Respite,HOURLY RESPITE IN A DH FACILITY,False,False,1915(c) waiver,1 hour,1138.0,22791.88,18.89,11.77,0.6230809952355744,1.0,10.64,18.89,2023-09-01 00:00:00,1223.92,1223.92
2211XM0904,TxHmL,In Home Respite,In Home Respite,HOURLY RESPITE WHERE HH/CC IS PROVIDED,False,False,1915(c) waiver,1 hour,663.5,13107.99,18.89,11.77,0.6230809952355744,1.0,10.64,18.89,2023-09-01 00:00:00,713.59,713.59
2211XM0905,TxHmL,In Home Respite,In Home Respite,HOURLY RESPITE WHERE SL OR RSS IS PROVIDED,False,False,1915(c) waiver,1 hour,468.5,9394.42,18.89,11.77,0.6230809952355744,1.0,10.64,18.89,2023-09-01 00:00:00,503.87,503.87
2211XM0906,TxHmL,Out of Home Respite,Out-of-Home Respite,HOURLY RESPITE IN A SETTING NOT LISTED ,False,False,1915(c) waiver,1 hour,46053.25,894801.11,18.89,11.77,0.6230809952355744,1.0,10.64,18.89,2023-09-01 00:00:00,49530.27,49530.27
2211XM1093,TxHmL,Out of Home Respite,Out-of-Home Respite,HOURLY RESPITE LOC 1 IN-CAMP,False,False,1915(c) waiver,1 hour,481.0,9086.09,18.89,11.77,0.6230809952355744,1.0,10.64,18.89,2023-09-01 00:00:00,517.32,517.32
2211XVM0241,TxHmL,In Home Respite,CDS In Home Respite,HOURLY RESPITE LOC 1 -IN-HOME (CDS) ,True,False,1915(c) waiver,1 hour,5411263.35,5411263.35,19.0,11.77,0.6194736842105263,1.0,10.64,19.0,2023-09-01 00:00:00,306305.99,306305.99
2211XVM0907,TxHmL,Out of Home Respite,CDS Out-of-Home Respite,HOURLY RESPITE IN A DH FACILITY (CDS) ,True,False,1915(c) waiver,1 hour,4633.58,4633.58,17.89,11.77,0.6579094466182224,1.0,10.64,17.89,2023-09-01 00:00:00,278.56,278.56
2211XVM0910,TxHmL,Out of Home Respite,CDS Out-of-Home Respite,HOURLY RESPITE IN A SETTING NOT LISTED (CDS) ,True,False,1915(c) waiver,1 hour,37380.56,37380.56,17.89,11.77,0.6579094466182224,1.0,10.64,17.89,2023-09-01 00:00:00,2247.22,2247.22
2211XVM1094,TxHmL,Out of Home Respite,CDS Out-of-Home Respite,HOURLY RESPITE LOC 1 IN-CAMP (CDS) ,True,False,1915(c) waiver,1 hour,9126.9,9126.9,17.89,11.77,0.6579094466182224,1.0,10.64,17.89,2023-09-01 00:00:00,548.69,548.69
2223M1005,TxHmL,ISS,Individualized Skills and Socialization LON 1 - On-Site,Individualized Skills and Socialization (ISS) LON 1 On-Site,False,False,1915(c) waiver,1 hour,96588.25,631720.48,6.54,2.05,0.3134556574923547,0.14,1.86,6.54,2023-01-01 00:00:00,29086.59,29086.59
2223M1006,TxHmL,ISS,Individualized Skills and Socialization LON 1 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 1 Off-Site,False,False,1915(c) waiver,1 hour,12918.75,122087.15,9.45,1.76,0.18624338624338627,0.13,1.6,9.45,2023-01-01 00:00:00,3612.47,3612.47
2223M1008,TxHmL,ISS,Individualized Skills and Socialization LON 1 - On-Site,Individualized Skills and Socialization (ISS) LON 1 In-Home EVV OHFH,False,False,1915(c) waiver,1 hour,1732.5,11330.77,6.54,2.05,0.3134556574923547,0.14,1.86,6.54,2023-01-01 00:00:00,521.73,521.73
2223M1100,TxHmL,ISS,Individualized Skills and Socialization LON 5 - On-Site,Individualized Skills and Socialization (ISS) LON 5 On-Site,False,False,1915(c) waiver,1 hour,92711.75,693483.89,7.48,2.87,0.3836898395721925,0.2,2.5999999999999996,7.48,2023-01-01 00:00:00,39884.59,39884.59
2223M1101,TxHmL,ISS,Individualized Skills and Socialization LON 5 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 5 Off-Site,False,False,1915(c) waiver,1 hour,10985.75,103819.66,9.45,1.76,0.18624338624338627,0.13,1.6,9.45,2023-01-01 00:00:00,3071.95,3071.95
2223M1103,TxHmL,ISS,Individualized Skills and Socialization LON 5 - On-Site,Individualized Skills and Socialization (ISS) LON 5 In-Home EVV OHFH,False,False,1915(c) waiver,1 hour,8758.75,65515.45,7.48,2.87,0.3836898395721925,0.2,2.5999999999999996,7.48,2023-01-01 00:00:00,3768.01,3768.01
2223M1104,TxHmL,ISS,Individualized Skills and Socialization LON 6 - On-Site,Individualized Skills and Socialization (ISS) LON 6 On-Site,False,False,1915(c) waiver,1 hour,689.5,6653.86,9.65,4.79,0.49637305699481865,0.33,4.34,9.65,2023-01-01 00:00:00,489.43,489.43
2223M1105,TxHmL,ISS,Individualized Skills and Socialization LON 6 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 6 Off-Site,False,False,1915(c) waiver,1 hour,6.0,92.64,15.43,7.02,0.45495787427090084,0.5,6.35,15.43,2023-01-01 00:00:00,6.45,6.45
2223M1108,TxHmL,ISS,Individualized Skills and Socialization LON 8 - On-Site,Individualized Skills and Socialization (ISS) LON 8 On-Site,False,False,1915(c) waiver,1 hour,11592.0,111863.96,9.65,4.79,0.49637305699481865,0.33,4.34,9.65,2023-01-01 00:00:00,8228.35,8228.35
2223M1109,TxHmL,ISS,Individualized Skills and Socialization LON 8 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 8 Off-Site,False,False,1915(c) waiver,1 hour,641.25,9894.78,15.43,7.02,0.45495787427090084,0.5,6.35,15.43,2023-01-01 00:00:00,689.66,689.66
2223M1111,TxHmL,ISS,Individualized Skills and Socialization LON 8 - On-Site,Individualized Skills and Socialization (ISS) LON 8 In-Home EVV OHFH,False,False,1915(c) waiver,1 hour,603.75,5826.19,9.65,4.79,0.49637305699481865,0.33,4.34,9.65,2023-01-01 00:00:00,428.56,428.56
2223VM1009,TxHmL,ISS,CDS Individualized Skills and Socialization LON 1 - On-Site,Individualized Skills and Socialization (ISS) LON 1 On-Site (CDS) ,True,False,1915(c) waiver,1 hour,67292.39,67292.39,5.74,4.221620795107033,0.7354740061162078,0.14,3.82,5.74,2023-01-01 00:00:00,3530.39,3530.39
2223VM1010,TxHmL,ISS,CDS Individualized Skills and Socialization LON 1 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 1 Off-Site (CDS) ,True,False,1915(c) waiver,1 hour,22207.9,22207.9,8.65,1.76,0.20346820809248553,0.13,1.6,8.65,2023-01-01 00:00:00,717.92,717.92
2223VM1012,TxHmL,ISS,CDS Individualized Skills and Socialization LON 1 - On-Site,Individualized Skills and Socialization (ISS) LON 1 In-Home EVV OHFH (CDS) ,True,False,1915(c) waiver,1 hour,1172.55,1172.55,5.74,4.221620795107033,0.7354740061162078,0.14,3.82,5.74,2023-01-01 00:00:00,61.52,61.52
2223VM1125,TxHmL,ISS,CDS Individualized Skills and Socialization LON 5 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 5 Off-Site (CDS) ,True,False,1915(c) waiver,1 hour,31712.56,31712.56,8.65,1.76,0.20346820809248553,0.13,1.6,8.65,2023-01-01 00:00:00,1025.18,1025.18
2223VM1127,TxHmL,ISS,CDS Individualized Skills and Socialization LON 8 - Off-Site (incl. Enhanced),Individualized Skills and Socialization (ISS) LON 8 Off-Site (CDS) ,True,False,1915(c) waiver,1 hour,95.11,95.11,14.63,7.02,0.479835953520164,0.5,6.35,14.63,2023-01-01 00:00:00,6.99,6.99
2223VM1129,TxHmL,ISS,CDS Individualized Skills and Socialization LON 5 - On-Site,Individualized Skills and Socialization (ISS) LON 5 On-Site (CDS) ,True,False,1915(c) waiver,1 hour,121145.82,121145.82,6.68,5.0278609625668444,0.7526737967914439,0.2,4.55,6.68,2023-01-01 00:00:00,7801.94,7801.94
2223VM1131,TxHmL,ISS,CDS Individualized Skills and Socialization LON 8 - On-Site,Individualized Skills and Socialization (ISS) LON 8 On-Site (CDS) ,True,False,1915(c) waiver,1 hour,2786.66,2786.66,8.85,6.924093264248704,0.7823834196891191,0.33,6.26,8.85,2023-01-01 00:00:00,223.51,223.51
2223VM1133,TxHmL,ISS,CDS Individualized Skills and Socialization LON 5 - On-Site,Individualized Skills and Socialization (ISS) LON 5 In-Home EVV OHFH (CDS) ,True,False,1915(c) waiver,1 hour,5052.81,5052.81,6.68,5.0278609625668444,0.7526737967914439,0.2,4.55,6.68,2023-01-01 00:00:00,325.41,325.41
2237M0243,TxHmL,Employment Services,Employment Assistance and Supported Employment,SUPPORTED EMPLOYMENT LOC 1 (AO),False,False,1915(c) waiver,1 hour,1418.5,48351.87,33.1,19.07,0.5761329305135952,1.0,17.23,33.1,2011-09-01 00:00:00,1525.6,1525.6
2237VM0244,TxHmL,Employment Services,CDS Employment Assistance and Supported Employment,SUPPORTED EMPLOYMENT (CDS) LOC 1 ,True,False,1915(c) waiver,1 hour,17523.53,17523.53,32.1,18.493867069486406,0.5761329305135952,1.0,16.71,32.1,2013-09-01 00:00:00,587.12,587.12
2248M0419,TxHmL,PAS/HAB,PAS/HAB (CFC) and Transportation,TRANSPORTATION COMMUNITY SUPPORT,False,False,1915(c) waiver,1 hour,40769.75,747424.04,17.88,14.67,0.8204697986577182,1.0,13.26,17.88,2023-09-01 00:00:00,43847.87,43847.87
2248VM0420,TxHmL,PAS/HAB,CDS PAS/HAB (CFC) and Transportation,TRANSPORTATION (CDS) COMMUNITY SUPPORT,True,False,1915(c) waiver,1 hour,721254.14,721254.14,22.16,18.18,0.8203971119133574,1.0,16.430000000000003,22.16,2023-09-01 00:00:00,35004.91,35004.91
2254M0207,TxHmL,Employment Services,Employment Assistance and Supported Employment,EMPLOYMENT ASSISTANCE LOC 1 (AO),False,False,1915(c) waiver,1 hour,833.75,28294.03,33.1,19.07,0.5761329305135952,1.0,17.23,33.1,2011-09-01 00:00:00,896.7,896.7
2254VM0208,TxHmL,Employment Services,CDS Employment Assistance and Supported Employment,EMPLOYMENT ASSISTANCE (CDS) LOC 1 ,True,False,1915(c) waiver,1 hour,6334.62,6334.62,32.1,18.493867069486406,0.5761329305135952,1.0,16.71,32.1,2013-09-01 00:00:00,212.24,212.24
